"","dat_work","Freq","IDBANK","def","LAST_UPDATE","source","unite","unite_mult","max_period"
"5831",2017-02-27,"M","001776351","Indice de chiffre d'affaires en valeur - Post production de films cinématographiques, de vidéo et de programmes de télévision (NAF rév. 2, niv. classe poste 59.12) - Série brute - Base 100 en 2010","2017-01-31","ICA-CS-2010-JZ-RENOV/","SO","0","2016-11"
"5832",2017-02-27,"M","001776352","Indice de chiffre d'affaires en valeur - Post production de films cinématographiques, de vidéo et de programmes de télévision (NAF rév. 2, niv. sous-classe poste 59.12Z) - Série brute - Base 100 en 2010","2017-01-31","ICA-CS-2010-JZ-RENOV/","SO","0","2016-11"
"5833",2017-02-27,"M","001776353","Indice de chiffre d'affaires en valeur - Distribution de films cinématographiques, de vidéo et de programmes de télévision (NAF rév. 2, niv. classe poste 59.13) - Série brute - Base 100 en 2010","2017-01-31","ICA-CS-2010-JZ-RENOV/","SO","0","2016-11"
"5834",2017-02-27,"M","001776354","Indice de chiffre d'affaires en valeur - Distribution de films cinématographiques (NAF rév. 2, niv. sous-classe poste 59.13A) - Série brute - Base 100 en 2010","2017-01-31","ICA-CS-2010-JZ-RENOV/","SO","0","2016-11"
"5835",2017-02-27,"M","001776355","Indice de chiffre d'affaires en valeur - Édition et distribution vidéo (NAF rév. 2, niv. sous-classe poste 59.13B) - Série brute - Base 100 en 2010","2017-01-31","ICA-CS-2010-JZ-RENOV/","SO","0","2016-11"
"5836",2017-02-27,"M","001776356","Indice de chiffre d'affaires en valeur - Projection de films cinématographiques (NAF rév. 2, niv. classe poste 59.14) - Série brute - Base 100 en 2010","2017-01-31","ICA-CS-2010-JZ-RENOV/","SO","0","2016-11"
"5837",2017-02-27,"M","001776357","Indice de chiffre d'affaires en valeur - Projection de films cinématographiques (NAF rév. 2, niv. sous-classe poste 59.14Z) - Série brute - Base 100 en 2010","2017-01-31","ICA-CS-2010-JZ-RENOV/","SO","0","2016-11"
"5838",2017-02-27,"M","001776358","Indice de chiffre d'affaires en valeur - Enregistrement sonore et édition musicale (NAF rév. 2, niv. groupe poste 59.2) - Série brute (Base 100 en 2010)","2017-01-31","ICA-CS-2010-JZ-RENOV/","SO","0","2016-11"
"5839",2017-02-27,"M","001776359","Indice de chiffre d'affaires en valeur - Enregistrement sonore et édition musicale (NAF rév. 2, niv. classe poste 59.20) - Série brute - Base 100 en 2010","2017-01-31","ICA-CS-2010-JZ-RENOV/","SO","0","2016-11"
"5840",2017-02-27,"M","001776360","Indice de chiffre d'affaires en valeur - Enregistrement sonore et édition musicale (NAF rév. 2, niv. sous-classe poste 59.20Z) - Série brute - Base 100 en 2010","2017-01-31","ICA-CS-2010-JZ-RENOV/","SO","0","2016-11"
"5841",2017-02-27,"M","001776361","Indice de chiffre d'affaires en valeur - Programmation et diffusion (NAF rév. 2, niv. division poste 60) - Série brute - Base 100 en 2010","2017-01-31","ICA-CS-2010-JZ-RENOV/","SO","0","2016-11"
"5842",2017-02-27,"M","001776362","Indice de chiffre d'affaires en valeur - Édition et diffusion de programmes radio (NAF rév. 2, niv. groupe poste 60.1) - Série brute - Base 100 en 2010","2017-01-31","ICA-CS-2010-JZ-RENOV/","SO","0","2016-11"
"5843",2017-02-27,"M","001776363","Indice de chiffre d'affaires en valeur - Édition et diffusion de programmes radio (NAF rév. 2, niv. classe poste 60.10) - Série brute - Base 100 en 2010","2017-01-31","ICA-CS-2010-JZ-RENOV/","SO","0","2016-11"
"5844",2017-02-27,"M","001776364","Indice de chiffre d'affaires en valeur - Édition et diffusion de programmes radio (NAF rév. 2, niv. sous-classe poste 60.10Z) - Série brute - Base 100 en 2010","2017-01-31","ICA-CS-2010-JZ-RENOV/","SO","0","2016-11"
"5845",2017-02-27,"M","001776365","Indice de chiffre d'affaires en valeur - Programmation de télévision et télédiffusion (NAF rév. 2, niv. groupe poste 60.2) - Série brute - Base 100 en 2010","2017-01-31","ICA-CS-2010-JZ-RENOV/","SO","0","2016-11"
"5846",2017-02-27,"M","001776366","Indice de chiffre d'affaires en valeur - Programmation de télévision et télédiffusion (NAF rév. 2, niv. classe poste 60.20) - Série brute - Base 100 en 2010","2017-01-31","ICA-CS-2010-JZ-RENOV/","SO","0","2016-11"
"5847",2017-02-27,"M","001776367","Indice de chiffre d'affaires en valeur - Édition de chaînes généralistes (NAF rév. 2, niv. sous-classe poste 60.20A) - Série brute - Base 100 en 2010","2017-01-31","ICA-CS-2010-JZ-RENOV/","SO","0","2016-11"
"5848",2017-02-27,"M","001776368","Indice de chiffre d'affaires en valeur - Édition de chaînes thématiques (NAF rév. 2, niv. sous-classe poste 60.20B) - Série brute - Base 100 en 2010","2017-01-31","ICA-CS-2010-JZ-RENOV/","SO","0","2016-11"
"5849",2017-02-27,"M","001776369","Indice de chiffre d'affaires en valeur - Télécommunications (NAF rév. 2, niv. division poste 61) - Série brute - Base 100 en 2010","2017-01-31","ICA-CS-2010-JZ-RENOV/","SO","0","2016-11"
"5850",2017-02-27,"M","001776370","Indice de chiffre d'affaires en valeur - Télécommunications filaires (NAF rév. 2, niv. groupe poste 61.1) - Série brute - Base 100 en 2010","2017-01-31","ICA-CS-2010-JZ-RENOV/","SO","0","2016-11"
"5851",2017-02-27,"M","001776371","Indice de chiffre d'affaires en valeur - Télécommunications filaires (NAF rév. 2, niv. classe poste 61.10) - Série brute - Base 100 en 2010","2017-01-31","ICA-CS-2010-JZ-RENOV/","SO","0","2016-11"
"5852",2017-02-27,"M","001776372","Indice de chiffre d'affaires en valeur - Télécommunications filaires (NAF rév. 2, niv. sous-classe poste 61.10Z) - Série brute - Base 100 en 2010","2017-01-31","ICA-CS-2010-JZ-RENOV/","SO","0","2016-11"
"5853",2017-02-27,"M","001776373","Indice de chiffre d'affaires en valeur - Télécommunications sans fil (NAF rév. 2, niv. groupe poste 61.2) - Série brute - Base 100 en 2010","2017-01-31","ICA-CS-2010-JZ-RENOV/","SO","0","2016-11"
"5854",2017-02-27,"M","001776374","Indice de chiffre d'affaires en valeur - Télécommunications sans fil (NAF rév. 2, niv. classe poste 61.20) - Série brute - Base 100 en 2010","2017-01-31","ICA-CS-2010-JZ-RENOV/","SO","0","2016-11"
"5855",2017-02-27,"M","001776375","Indice de chiffre d'affaires en valeur - Télécommunications sans fil (NAF rév. 2, niv. sous-classe poste 61.20Z) - Série brute - Base 100 en 2010","2017-01-31","ICA-CS-2010-JZ-RENOV/","SO","0","2016-11"
"5856",2017-02-27,"M","001776376","Indice de chiffre d'affaires en valeur - Télécommunications par satellite (NAF rév. 2, niv. groupe poste 61.3) - Série brute - Base 100 en 2010","2017-01-31","ICA-CS-2010-JZ-RENOV/","SO","0","2016-11"
"5857",2017-02-27,"M","001776377","Indice de chiffre d'affaires en valeur - Télécommunications par satellite (NAF rév. 2, niv. classe poste 61.30) - Série brute - Base 100 en 2010","2017-01-31","ICA-CS-2010-JZ-RENOV/","SO","0","2016-11"
"5858",2017-02-27,"M","001776378","Indice de chiffre d'affaires en valeur - Télécommunications par satellite (NAF rév. 2, niv. sous-classe poste 61.30Z) - Série brute - Base 100 en 2010","2017-01-31","ICA-CS-2010-JZ-RENOV/","SO","0","2016-11"
"5859",2017-02-27,"M","001776379","Indice de chiffre d'affaires en valeur - Autres activités de télécommunication (NAF rév. 2, niv. groupe poste 61.9) - Série brute - Base 100 en 2010","2017-01-31","ICA-CS-2010-JZ-RENOV/","SO","0","2016-11"
"5860",2017-02-27,"M","001776380","Indice de chiffre d'affaires en valeur - Autres activités de télécommunication (NAF rév. 2, niv. classe poste 61.90) - Série brute - Base 100 en 2010","2017-01-31","ICA-CS-2010-JZ-RENOV/","SO","0","2016-11"
"5861",2017-02-27,"M","001776381","Indice de chiffre d'affaires en valeur - Autres activités de télécommunication (NAF rév. 2, niv. sous-classe poste 61.90Z) - Série brute - Base 100 en 2010","2017-01-31","ICA-CS-2010-JZ-RENOV/","SO","0","2016-11"
"5862",2017-02-27,"M","001776382","Indice de chiffre d'affaires en valeur - Programmation, conseil et autres activités informatiques (NAF rév. 2, niv. division poste 62) - Série brute - Base 100 en 2010","2017-01-31","ICA-CS-2010-JZ-RENOV/","SO","0","2016-11"
"5863",2017-02-27,"M","001776383","Indice de chiffre d'affaires en valeur - Programmation, conseil et autres activités informatiques (NAF rév. 2, niv. groupe poste 62.0) - Série brute - Base 100 en 2010","2017-01-31","ICA-CS-2010-JZ-RENOV/","SO","0","2016-11"
"5864",2017-02-27,"M","001776384","Indice de chiffre d'affaires en valeur - Programmation informatique (NAF rév. 2, niv. classe poste 62.01) - Série brute - Base 100 en 2010","2017-01-31","ICA-CS-2010-JZ-RENOV/","SO","0","2016-11"
"5865",2017-02-27,"M","001776385","Indice de chiffre d'affaires en valeur - Programmation informatique (NAF rév. 2, niv. sous-classe poste 62.01Z) - Série brute - Base 100 en 2010","2017-01-31","ICA-CS-2010-JZ-RENOV/","SO","0","2016-11"
"5866",2017-02-27,"M","001776386","Indice de chiffre d'affaires en valeur - Conseil informatique (NAF rév. 2, niv. classe poste 62.02) - Série brute - Base 100 en 2010","2017-01-31","ICA-CS-2010-JZ-RENOV/","SO","0","2016-11"
"5867",2017-02-27,"M","001776387","Indice de chiffre d'affaires en valeur - Conseil en systèmes et logiciels informatiques (NAF rév. 2, niv. sous-classe poste 62.02A) - Série brute - Base 100 en 2010","2017-01-31","ICA-CS-2010-JZ-RENOV/","SO","0","2016-11"
"5868",2017-02-27,"M","001776388","Indice de chiffre d'affaires en valeur - Tierce maintenance de systèmes et d'applications informatiques (NAF rév. 2, niv. sous-classe poste 62.02B) - Série brute - Base 100 en 2010","2017-01-31","ICA-CS-2010-JZ-RENOV/","SO","0","2016-11"
"5869",2017-02-27,"M","001776389","Indice de chiffre d'affaires en valeur - Gestion d'installations informatiques (NAF rév. 2, niv. classe poste 62.03) - Série brute - Base 100 en 2010","2017-01-31","ICA-CS-2010-JZ-RENOV/","SO","0","2016-11"
"5870",2017-02-27,"M","001776390","Indice de chiffre d'affaires en valeur - Gestion d'installations informatiques (NAF rév. 2, niv. sous-classe poste 62.03Z) - Série brute - Base 100 en 2010","2017-01-31","ICA-CS-2010-JZ-RENOV/","SO","0","2016-11"
"5871",2017-02-27,"M","001776391","Indice de chiffre d'affaires en valeur - Autres activités informatiques (NAF rév. 2, niv. classe poste 62.09) - Série brute - Base 100 en 2010","2017-01-31","ICA-CS-2010-JZ-RENOV/","SO","0","2016-11"
"5872",2017-02-27,"M","001776392","Indice de chiffre d'affaires en valeur - Autres activités informatiques (NAF rév. 2, niv. sous-classe poste 62.09Z) - Série brute - Base 100 en 2010","2017-01-31","ICA-CS-2010-JZ-RENOV/","SO","0","2016-11"
"5873",2017-02-27,"M","001776393","Indice de chiffre d'affaires en valeur - Services d'information (NAF rév. 2, niv. division poste 63) - Série brute - Base 100 en 2010","2017-01-31","ICA-CS-2010-JZ-RENOV/","SO","0","2016-11"
"5874",2017-02-27,"M","001776394","Indice de chiffre d'affaires en valeur - Traitement de données, hébergement et activités connexes, portails internet (NAF rév. 2, niv. groupe poste 63.1) - Série brute - Base 100 en 2010","2017-01-31","ICA-CS-2010-JZ-RENOV/","SO","0","2016-11"
"5875",2017-02-27,"M","001776395","Indice de chiffre d'affaires en valeur - Traitement de données, hébergement et activités connexes (NAF rév. 2, niv. classe poste 63.11) - Série brute - Base 100 en 2010","2017-01-31","ICA-CS-2010-JZ-RENOV/","SO","0","2016-11"
"5876",2017-02-27,"M","001776396","Indice de chiffre d'affaires en valeur - Traitement de données, hébergement et activités connexes (NAF rév. 2, niv. sous-classe poste 63.11Z) - Série brute - Base 100 en 2010","2017-01-31","ICA-CS-2010-JZ-RENOV/","SO","0","2016-11"
"5877",2017-02-27,"M","001776397","Indice de chiffre d'affaires en valeur - Portails internet (NAF rév. 2, niv. classe poste 63.12) - Série brute - Base 100 en 2010","2017-01-31","ICA-CS-2010-JZ-RENOV/","SO","0","2016-11"
"5878",2017-02-27,"M","001776398","Indice de chiffre d'affaires en valeur - Portails internet (NAF rév. 2, niv. sous-classe poste 63.12Z) - Série brute - Base 100 en 2010","2017-01-31","ICA-CS-2010-JZ-RENOV/","SO","0","2016-11"
"5879",2017-02-27,"M","001776399","Indice de chiffre d'affaires en valeur - Autres services d'information (NAF rév. 2, niv. groupe poste 63.9) - Série brute - Base 100 en 2010","2017-01-31","ICA-CS-2010-JZ-RENOV/","SO","0","2016-11"
"5880",2017-02-27,"M","001776400","Indice de chiffre d'affaires en valeur - Activités des agences de presse (NAF rév. 2, niv. classe poste 63.91) - Série brute - Base 100 en 2010","2017-01-31","ICA-CS-2010-JZ-RENOV/","SO","0","2016-11"
"5881",2017-02-27,"M","001776401","Indice de chiffre d'affaires en valeur - Activités des agences de presse (NAF rév. 2, niv. sous-classe poste 63.91Z) - Série brute - Base 100 en 2010","2017-01-31","ICA-CS-2010-JZ-RENOV/","SO","0","2016-11"
"5882",2017-02-27,"M","001776402","Indice de chiffre d'affaires en valeur - Autres services d'information n.c.a. (NAF rév. 2, niv. classe poste 63.99) - Série brute - Base 100 en 2010","2017-01-31","ICA-CS-2010-JZ-RENOV/","SO","0","2016-11"
"5883",2017-02-27,"M","001776403","Indice de chiffre d'affaires en valeur - Autres services d'information n.c.a. (NAF rév. 2, niv. sous-classe poste 63.99Z) - Série brute - Base 100 en 2010","2017-01-31","ICA-CS-2010-JZ-RENOV/","SO","0","2016-11"
"5884",2017-02-27,"M","001776404","Indice de chiffre d'affaires en valeur - Information et communication (NAF rév. 2, niv. section poste J) - Série brute - Base 100 en 2010","2017-01-31","ICA-CS-2010-JZ-RENOV/","SO","0","2016-11"
"5885",2017-02-27,"M","001776806","Indice de chiffre d'affaires en valeur - Information et communication (NAF rév. 2, niv. section poste J) - Série CVS-CJO - Base 100 en 2010","2017-01-31","ICA-CS-2010-JZ-RENOV/","SO","0","2016-11"
"5886",2017-02-27,"M","001776829","Indice de chiffre d'affaires en valeur - Édition (NAF rév. 2, niv. division poste 58) - Série CVS-CJO - Base 100 en 2010","2017-01-31","ICA-CS-2010-JZ-RENOV/","SO","0","2016-11"
"5887",2017-02-27,"M","001776830","Indice de chiffre d'affaires en valeur - Produits de films cinéma, de vidéo et de programmes TV, enregistrement sonore et édition musicale (NAF rév. 2, niv. division poste 59) - Série CVS-CJO - Base 100 en 2010","2017-01-31","ICA-CS-2010-JZ-RENOV/","SO","0","2016-11"
"5888",2017-02-27,"M","001776831","Indice de chiffre d'affaires en valeur - Programmation et diffusion (NAF rév. 2, niv. division poste 60) - Série CVS-CJO - Base 100 en 2010","2017-01-31","ICA-CS-2010-JZ-RENOV/","SO","0","2016-11"
"5889",2017-02-27,"M","001776832","Indice de chiffre d'affaires en valeur - Télécommunications (NAF rév. 2, niv. division poste 61) - Série CVS-CJO - Base 100 en 2010","2017-01-31","ICA-CS-2010-JZ-RENOV/","SO","0","2016-11"
"5890",2017-02-27,"M","001776833","Indice de chiffre d'affaires en valeur - Programmation, conseil et autres activités informatiques (NAF rév. 2, niv. division poste 62) - Série CVS-CJO - Base 100 en 2010","2017-01-31","ICA-CS-2010-JZ-RENOV/","SO","0","2016-11"
"5891",2017-02-27,"M","001776834","Indice de chiffre d'affaires en valeur - Services d'information (NAF rév. 2, niv. division poste 63) - Série CVS-CJO - Base 100 en 2010","2017-01-31","ICA-CS-2010-JZ-RENOV/","SO","0","2016-11"
"5892",2017-02-27,"M","001776924","Indice de chiffre d'affaires en valeur - Édition de livres et périodiques et autres activités d'édition (NAF rév. 2, niv. groupe poste 58.1) - Série CVS-CJO - Base 100 en 2010","2017-01-31","ICA-CS-2010-JZ-RENOV/","SO","0","2016-11"
"5893",2017-02-27,"M","001776925","Indice de chiffre d'affaires en valeur - Édition de logiciels (NAF rév. 2, niv. groupe poste 58.2) - Série CVS-CJO - Base 100 en 2010","2017-01-31","ICA-CS-2010-JZ-RENOV/","SO","0","2016-11"
"5894",2017-02-27,"M","001776926","Indice de chiffre d'affaires en valeur - Activités cinématographiques, vidéo et de télévision (NAF rév. 2, niv. groupe poste 59.1) - Série CVS-CJO - Base 100 en 2010","2017-01-31","ICA-CS-2010-JZ-RENOV/","SO","0","2016-11"
"5895",2017-02-27,"M","001776927","Indice de chiffre d'affaires en valeur - Enregistrement sonore et édition musicale (NAF rév. 2, niv. groupe poste 59.2) - Série CVS-CJO (Base 100 en 2010)","2017-01-31","ICA-CS-2010-JZ-RENOV/","SO","0","2016-11"
"5896",2017-02-27,"M","001776928","Indice de chiffre d'affaires en valeur - Édition et diffusion de programmes radio (NAF rév. 2, niv. groupe poste 60.1) - Série CVS-CJO - Base 100 en 2010","2017-01-31","ICA-CS-2010-JZ-RENOV/","SO","0","2016-11"
"5897",2017-02-27,"M","001776929","Indice de chiffre d'affaires en valeur - Programmation de télévision et télédiffusion (NAF rév. 2, niv. groupe poste 60.2) - Série CVS-CJO - Base 100 en 2010","2017-01-31","ICA-CS-2010-JZ-RENOV/","SO","0","2016-11"
"5898",2017-02-27,"M","001776930","Indice de chiffre d'affaires en valeur - Télécommunications filaires (NAF rév. 2, niv. groupe poste 61.1) - Série CVS-CJO - Base 100 en 2010","2017-01-31","ICA-CS-2010-JZ-RENOV/","SO","0","2016-11"
"5899",2017-02-27,"M","001776931","Indice de chiffre d'affaires en valeur - Télécommunications sans fil (NAF rév. 2, niv. groupe poste 61.2) - Série CVS-CJO - Base 100 en 2010","2017-01-31","ICA-CS-2010-JZ-RENOV/","SO","0","2016-11"
"5900",2017-02-27,"M","001776932","Indice de chiffre d'affaires en valeur - Télécommunications par satellite (NAF rév. 2, niv. groupe poste 61.3) - Série CVS-CJO - Base 100 en 2010","2017-01-31","ICA-CS-2010-JZ-RENOV/","SO","0","2016-11"
"5901",2017-02-27,"M","001776933","Indice de chiffre d'affaires en valeur - Autres activités de télécommunication (NAF rév. 2, niv. groupe poste 61.9) - Série CVS-CJO - Base 100 en 2010","2017-01-31","ICA-CS-2010-JZ-RENOV/","SO","0","2016-11"
"5902",2017-02-27,"M","001776934","Indice de chiffre d'affaires en valeur - Programmation, conseil et autres activités informatiques (NAF rév. 2, niv. groupe poste 62.0) - Série CVS-CJO - Base 100 en 2010","2017-01-31","ICA-CS-2010-JZ-RENOV/","SO","0","2016-11"
"5903",2017-02-27,"M","001776935","Indice de chiffre d'affaires en valeur - Traitement de données, hébergement et activités connexes, portails internet (NAF rév. 2, niv. groupe poste 63.1) - Série CVS-CJO - Base 100 en 2010","2017-01-31","ICA-CS-2010-JZ-RENOV/","SO","0","2016-11"
